序號,綠色商店名稱,聯絡地址,商店編號,聯絡人,聯絡電話,分機,手機號碼,綠色商店類型
1089,全家便利商店股份有限公司-臺師大店,106臺北市大安區師大路９號地下一樓（男一舍）,A001097,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1090,全家便利商店股份有限公司-臺視店,105臺北市松山區八德路三段１２巷５弄２號,A001218,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1091,全家便利商店股份有限公司-臺新店,106臺北市大安區新生南路三段８４之８號,A001195,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1092,全家便利商店股份有限公司-臺醫店,100臺北市中正區中山南路７號１樓,A001226,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1093,全家便利商店股份有限公司-齊東店,100臺北市中正區濟南路二段３號之７，一樓,A000907,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1094,全家便利商店股份有限公司-德光店,105臺北市松山區八德路三段１０６巷６０號,A000917,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1095,全家便利商店股份有限公司-德行店,111臺北市士林區德行東路１０９巷３號,A001041,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1096,全家便利商店股份有限公司-德惠店,104臺北市中山區吉林路４４８號,A001153,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1097,全家便利商店股份有限公司-慶城店,105臺北市松山區中正里慶城街８號,A001118,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1098,全家便利商店股份有限公司-慶權店,103臺北市大同區重慶北路二段２６３號１樓,A001178,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1099,全家便利商店股份有限公司-摩天店,100臺北市中正區許昌街２６號,A001151,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1100,全家便利商店股份有限公司-撫順店,104臺北市中山區撫順街１２之２號１樓,A000777,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1101,全家便利商店股份有限公司-撫遠店,105臺北市松山區新東街６０巷１７號,A001096,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1102,全家便利商店股份有限公司-樂利店,106臺北市大安區通化街１６８號之２號,A001008,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1103,全家便利商店股份有限公司-樂群店,104臺北市中山區樂群二路１８６號,A000693,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1104,全家便利商店股份有限公司-興仁店,106臺北市大安區復興南路一段２１７號,A000543,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1105,全家便利商店股份有限公司-興北店,105臺北市松山區民權東路三段１０３巷１５—１號,A001115,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1106,全家便利商店股份有限公司-興安店,104臺北市中山區興安街５７號,A001107,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1107,全家便利商店股份有限公司-興和店,106臺北市大安區復興南路二段１５３號,A000778,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1108,全家便利商店股份有限公司-興忠店,106臺北市大安區復興南路一段２００號,A001168,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1109,全家便利商店股份有限公司-興昌店,116臺北市文山區辛亥路４段１０１巷１號,A000697,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1110,全家便利商店股份有限公司-興欣店,116臺北市文山區興隆路二段２０５號,A001183,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1111,全家便利商店股份有限公司-興南店,106臺北市大安區復興南路二段８，１０號,A000544,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1112,全家便利商店股份有限公司-興崙店,116臺北市文山區興隆路四段５０之１號,A001092,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1113,全家便利商店股份有限公司-興盛店,114臺北市內湖區新明路１８２號,A001204,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1114,全家便利商店股份有限公司-興華店,115臺北市南港區興華路８６號,A001171,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1115,全家便利商店股份有限公司-興雅店,110臺北市信義區虎林街２２２巷７９號,A000690,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1116,全家便利商店股份有限公司-興園店,116臺北市文山區興業里興隆路二段２２０巷３３號,A001222,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1117,全家便利商店股份有限公司-興業店,116臺北市文山區興隆路二段２７９號,A000716,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1118,全家便利商店股份有限公司-興德店,104臺北市中山區復興南路一段３８號,A001076,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1119,全家便利商店股份有限公司-衡山店,104臺北市中山區通北街１１１號,A001203,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1120,全家便利商店股份有限公司-錦江店,104臺北市中山區錦州街２１５號,A001042,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1121,全家便利商店股份有限公司-錦西店,104臺北市中山區錦西街８號,A000966,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1122,全家便利商店股份有限公司-錦原店,104臺北市中山區中原街１０１號１樓,A000965,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1123,全家便利商店股份有限公司-靜心店,116臺北市文山區興隆路二段７３號,A000979,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1124,全家便利商店股份有限公司-館中店,100臺北市中正區羅斯福路三段３１６巷８弄１號１樓,A001066,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1125,全家便利商店股份有限公司-龍普店,106臺北市大安區忠孝東路４段１７０巷６弄２號,A000973,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1126,全家便利商店股份有限公司-濱江店,104臺北市中山區建國北路三段１１１號１樓,A001025,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1127,全家便利商店股份有限公司-環山店,114臺北市內湖區環山路一段５號,A001057,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1128,全家便利商店股份有限公司-環南店,108臺北市萬華區環河南路二段２９８號,A001219,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1129,全家便利商店股份有限公司-環德店,114臺北市內湖區港華里環山路二段５５號１樓,A001063,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1130,全家便利商店股份有限公司-磺溪店,111臺北市士林區天母西路４０－１號,A000953,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1131,全家便利商店股份有限公司-聯合店,110臺北市信義區忠孝東路四段５５３巷６弄１７號１樓,A001040,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1132,全家便利商店股份有限公司-豐禾店,105臺北市松山區民生東路三段１３０巷５弄２號,A000909,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1133,全家便利商店股份有限公司-豐華店,105臺北市松山區民生東路三段１１３巷６弄１號一樓,A000701,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1134,全家便利商店股份有限公司-豐興店,105臺北市松山區民生東路三段１３０巷５弄２２號,A001089,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1135,全家便利商店股份有限公司-雙城店,104臺北市中山區雙城街１２之１號,A000914,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1136,全家便利商店股份有限公司-雙權店,104臺北市中山區雙城街１號１樓,A000942,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1137,全家便利商店股份有限公司-懷生店,106臺北市大安區復興南路１段７０號,A000658,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1138,全家便利商店股份有限公司-羅中店,106臺北市大安區羅斯福路二段１７號１Ｆ,A001224,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1139,全家便利商店股份有限公司-麗山店,114臺北市內湖區內湖路一段７３７巷４９號,A001220,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1140,全家便利商店股份有限公司-寶元店,108臺北市萬華區寶興街４０號,A000908,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1141,全家便利商店股份有限公司-寶清店,105臺北市松山區八德路四段５９８號１樓,A001187,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1142,全家便利商店股份有限公司-寶慶店,100臺北市中正區延平南路１１１號,A001068,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1143,全家便利商店股份有限公司-寶興店,108臺北市萬華區寶興街７８號,A001023,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1144,全家便利商店股份有限公司-蘭州店,103臺北市大同區大龍街２１７號１樓,A001232,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1145,全家便利商店股份有限公司-蘭雅店,111臺北市士林區忠誠路二段５０巷１０號,A001031,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1146,全家便利商店股份有限公司-鑫順店,116台北市文山區忠順街二段１６號,A000949,林秋薇,(02)25239588,6142,,連鎖型綠色商店
1147,全國電子股份有公司台北市第二十六分公司,105臺北市松山區民生東路五段72號,A000087,林篁修,(02)22989922,5302,,連鎖型綠色商店
1148,全國電子股份有公司台北市第三十七分公司全國電子台北木新門市,116臺北市文山區木新路三段180號1樓,A000090,林篁修,(02)22990328,,,連鎖型綠色商店
1149,全國電子股份有公司台北市第三十三分公司,103臺北市大同區酒泉街111號,A000086,林篁修,(02)22989922,5302,,連鎖型綠色商店
1150,全國電子股份有公司台北市第五十分公司,111台北市士林區延平北路五段250.252號,A000097,林瑞昌,(02)28105268,,,連鎖型綠色商店
1151,全國電子股份有公司台北市第四十七分公司,105臺北市松山區建國北路二段123號,A000089,林瑞昌,(02)22989922,5302,,連鎖型綠色商店
1152,全國電子股份有公司台北市第四十九分公司,105台北市松山區復興北路331號,A000096,林瑞昌,(02)87120318,,,連鎖型綠色商店
1153,全國電子股份有公司台北市第四十八分公司,100臺北市中正區新生南路一段102號,A000088,林瑞昌,(02)22989922,5302,,連鎖型綠色商店
1154,全國電子股份有限公司台北市第一分公司,112臺北市北投區中央北路1段138號,A000072,林篁修,(02)22989922,5302,,連鎖型綠色商店
1155,全國電子股份有限公司台北市第七分公司,115臺北市南港區忠孝東路5段984號,A000061,林篁修,(02)22989922,5302,,連鎖型綠色商店
1156,全國電子股份有限公司台北市第九分公司,114臺北市內湖區成功路4段155號,A000055,林瑞昌,(02)22989922,5302,,連鎖型綠色商店
1157,全國電子股份有限公司台北市第二十一分公司,108臺北市萬華區中華路二段436號,A000063,林篁修,(02)22989922,5302,,連鎖型綠色商店
1158,全國電子股份有限公司台北市第二十七分公司,100臺北市中正區南昌路2段206號,A000066,林篁修,(02)22989922,5302,,連鎖型綠色商店
1159,全國電子股份有限公司台北市第二十九分公司,112臺北市北投區泉源路12-1號,A000069,林篁修,(02)22989922,5302,,連鎖型綠色商店
1160,全國電子股份有限公司台北市第二十二分公司,103臺北市大同區重慶北路2段100-106號,A000064,林篁修,(02)22989922,5302,,連鎖型綠色商店
1161,全國電子股份有限公司台北市第二十八分公司,111臺北市士林區天母北路8號,A000071,林篁修,(02)22989922,5302,,連鎖型綠色商店
1162,全國電子股份有限公司台北市第二十三分公司,111臺北市士林區福佳里文林路448號,A000051,林篁修,(02)22989922,5302,,連鎖型綠色商店
1163,全國電子股份有限公司台北市第八分公司,116臺北市文山區興隆路2段333號,A000073,林篁修,(02)22989922,5302,,連鎖型綠色商店
1164,全國電子股份有限公司台北市第十八分公司,116臺北市文山區羅斯福路5段238號1-2樓,A000074,林瑞昌,(02)22989922,5302,,連鎖型綠色商店
1165,全國電子股份有限公司台北市第十三分公司,111臺北市士林區承德路4段128號,A000054,林篁修,(02)22989922,5302,,連鎖型綠色商店
1166,全國電子股份有限公司台北市第十五分公司,114臺北市內湖區東湖路84號,A000060,林篁修,(02)22989922,5302,,連鎖型綠色商店
1167,全國電子股份有限公司台北市第十分公司,105臺北市松山區八德路三段103號,A000059,林篁修,(02)22989922,5302,,連鎖型綠色商店
1168,全國電子股份有限公司台北市第三十一分公司,105臺北市松山區南京東路5段46號,A000067,林篁修,(02)22989922,5302,,連鎖型綠色商店
1169,全國電子股份有限公司台北市第三十九分公司,108臺北市萬華區西園路2段243號,A000077,林篁修,(02)22989922,5302,,連鎖型綠色商店
1170,全國電子股份有限公司台北市第三十二分公司,106臺北市大安區樂業街152號,A000068,林篁修,(02)22989922,5302,,連鎖型綠色商店
1171,全國電子股份有限公司台北市第三十八分公司,116臺北市文山區木柵路3段63、65號,A000076,林篁修,(02)22989922,5302,,連鎖型綠色商店
1172,全國電子股份有限公司台北市第三十六分公司,104臺北市中山區北安路577號,A000075,林篁修,(02)22989922,5302,,連鎖型綠色商店
1173,全國電子股份有限公司台北市第三十四分公司,108臺北市萬華區萬大路241號,A000058,林篁修,(02)22989922,5302,,連鎖型綠色商店
